"Season","DayNum","WTeamID","WScore","LTeamID","LScore","WLoc","NumOT","WFGM","WFGA","WFGM3","WFGA3","WFTM","WFTA","WOR","WDR","WAst","WTO","WStl","WBlk","WPF","LFGM","LFGA","LFGM3","LFGA3","LFTM","LFTA","LOR","LDR","LAst","LTO","LStl","LBlk","LPF","WConf","LConf","Conf_Tour","Poss","Pace","WFG.P","LFG.P","WFG3.P","LFG3.P","WFT.P","LFT.P","WEFG.P","LEFG.P","WTO.P","LTO.P","WOR.P","WDR.P","LOR.P","LDR.P","WFT.R","LFT.R","WORtg","LORtg","WDRtg","LDRtg","WFTA.R","LFTA.R","W3PA.R","L3PA.R","WTS.P","LTS.P"
2019,79,1382,65,1269,51,"A",0,23,52,7,18,12,13,7,26,15,13,6,4,11,19,54,10,33,3,5,10,17,12,13,7,1,14,"a_ten","a_ten",0,61.775,61.775,0.442307692307692,0.351851851851852,0.388888888888889,0.303030303030303,0.923076923076923,0.6,0.509615384615385,0.444444444444444,0.183823529411765,0.187861271676301,0.291666666666667,0.722222222222222,0.277777777777778,0.708333333333333,0.230769230769231,0.0555555555555556,105.220558478349,82.5576689599353,82.5576689599353,105.220558478349,0.25,0.0925925925925926,0.346153846153846,0.611111111111111,0.558659217877095,0.452328159645233
2019,79,1386,74,1350,70,"H",0,25,58,12,28,12,13,12,32,14,14,2,4,13,27,59,6,22,10,15,3,20,17,4,7,3,14,"a_ten","a_ten",0,66.65,66.65,0.431034482758621,0.457627118644068,0.428571428571429,0.272727272727273,0.923076923076923,0.666666666666667,0.53448275862069,0.508474576271186,0.18013381369017,0.0574712643678161,0.375,0.914285714285714,0.0857142857142857,0.625,0.206896551724138,0.169491525423729,111.027756939235,105.026256564141,105.026256564141,111.027756939235,0.224137931034483,0.254237288135593,0.482758620689655,0.372881355932203,0.57654850019478,0.52930056710775
2019,82,1172,54,1387,53,"A",0,17,43,9,26,11,13,4,22,14,12,7,2,20,17,49,6,22,13,20,15,22,12,13,5,4,18,"a_ten","a_ten",0,56.8375,56.8375,0.395348837209302,0.346938775510204,0.346153846153846,0.272727272727273,0.846153846153846,0.65,0.5,0.408163265306122,0.197628458498024,0.18361581920904,0.153846153846154,0.594594594594595,0.405405405405405,0.846153846153846,0.255813953488372,0.26530612244898,95.0076973828898,93.248295579503,93.248295579503,95.0076973828898,0.302325581395349,0.408163265306122,0.604651162790698,0.448979591836735,0.549059481443823,0.452991452991453
2019,82,1173,75,1200,52,"A",0,29,56,5,15,12,18,11,35,18,12,4,2,11,18,61,6,24,10,13,10,20,9,8,6,1,15,"a_ten","a_ten",0,65.3625,65.3625,0.517857142857143,0.295081967213115,0.333333333333333,0.25,0.666666666666667,0.769230769230769,0.5625,0.344262295081967,0.158061116965227,0.107066381156317,0.354838709677419,0.777777777777778,0.222222222222222,0.645161290322581,0.214285714285714,0.163934426229508,114.744693057946,79.5563205201759,79.5563205201759,114.744693057946,0.321428571428571,0.213114754098361,0.267857142857143,0.39344262295082,0.580945003872967,0.38704875325642
2019,82,1206,62,1203,55,"H",0,23,55,5,17,11,26,6,29,13,9,6,3,13,21,57,6,28,7,11,8,32,9,18,4,5,19,"a_ten","a_ten",0,71.2875,71.2875,0.418181818181818,0.368421052631579,0.294117647058824,0.214285714285714,0.423076923076923,0.636363636363636,0.463636363636364,0.421052631578947,0.119300106044539,0.225450901803607,0.157894736842105,0.783783783783784,0.216216216216216,0.842105263157895,0.2,0.12280701754386,86.9717692442574,77.1523759424864,77.1523759424864,86.9717692442574,0.472727272727273,0.192982456140351,0.309090909090909,0.491228070175439,0.460282108389013,0.441944556046605
2019,82,1382,66,1350,57,"A",0,24,57,4,12,14,16,11,29,9,8,4,4,15,20,48,4,20,13,21,2,24,9,5,4,3,12,"a_ten","a_ten",0,61.2875,61.2875,0.421052631578947,0.416666666666667,0.333333333333333,0.2,0.875,0.619047619047619,0.456140350877193,0.458333333333333,0.111049416990561,0.0803341902313625,0.314285714285714,0.935483870967742,0.0645161290322581,0.685714285714286,0.245614035087719,0.270833333333333,107.689169895982,93.0042830919845,93.0042830919845,107.689169895982,0.280701754385965,0.4375,0.210526315789474,0.416666666666667,0.510835913312694,0.491591203104787
2019,82,1433,80,1182,74,"A",0,27,56,3,13,23,32,15,30,14,13,10,4,20,25,57,10,27,14,25,9,20,16,17,6,8,25,"a_ten","a_ten",0,73.0375,73.0375,0.482142857142857,0.43859649122807,0.230769230769231,0.37037037037037,0.71875,0.56,0.508928571428571,0.526315789473684,0.156475686085701,0.2,0.428571428571429,0.769230769230769,0.230769230769231,0.571428571428571,0.410714285714286,0.245614035087719,109.532774259798,101.317816190313,101.317816190313,109.532774259798,0.571428571428571,0.43859649122807,0.232142857142857,0.473684210526316,0.561797752808989,0.537205081669691
2019,83,1269,77,1348,70,"H",0,27,51,9,21,14,18,7,16,19,10,3,4,17,25,49,7,21,13,16,10,18,18,17,5,2,18,"a_ten","a_ten",0,63.075,63.075,0.529411764705882,0.510204081632653,0.428571428571429,0.333333333333333,0.777777777777778,0.8125,0.617647058823529,0.581632653061224,0.145095763203714,0.232749178532311,0.28,0.615384615384615,0.384615384615385,0.72,0.274509803921569,0.26530612244898,122.076892588189,110.97899326199,110.97899326199,122.076892588189,0.352941176470588,0.326530612244898,0.411764705882353,0.428571428571429,0.646515533165407,0.618374558303887
2019,85,1173,75,1386,64,"H",0,29,63,5,22,12,15,11,30,18,7,4,2,10,24,57,10,31,6,9,5,26,10,10,4,6,14,"a_ten","a_ten",0,66.2,66.2,0.46031746031746,0.421052631578947,0.227272727272727,0.32258064516129,0.8,0.666666666666667,0.5,0.508771929824561,0.0913838120104439,0.140924464487035,0.297297297297297,0.857142857142857,0.142857142857143,0.702702702702703,0.19047619047619,0.105263157894737,113.293051359517,96.6767371601208,96.6767371601208,113.293051359517,0.238095238095238,0.157894736842105,0.349206349206349,0.543859649122807,0.53475935828877,0.522235822113423
2019,86,1182,75,1348,72,"H",0,26,61,11,33,12,17,18,23,12,18,4,6,12,28,59,7,18,9,19,10,18,18,10,9,3,15,"a_ten","a_ten",0,68.55,68.55,0.426229508196721,0.474576271186441,0.333333333333333,0.388888888888889,0.705882352941177,0.473684210526316,0.516393442622951,0.533898305084746,0.208140610545791,0.129265770423992,0.5,0.696969696969697,0.303030303030303,0.5,0.19672131147541,0.152542372881356,109.409190371991,105.032822757112,105.032822757112,109.409190371991,0.278688524590164,0.322033898305085,0.540983606557377,0.305084745762712,0.542888165038002,0.529217199558986
2019,86,1203,79,1200,61,"H",0,30,62,7,20,12,14,7,33,21,9,5,7,8,23,64,9,25,6,8,9,26,11,11,5,0,15,"a_ten","a_ten",0,70.225,70.225,0.483870967741935,0.359375,0.35,0.36,0.857142857142857,0.75,0.540322580645161,0.4296875,0.116640746500778,0.140091696383087,0.212121212121212,0.785714285714286,0.214285714285714,0.787878787878788,0.193548387096774,0.09375,112.4955500178,86.8636525453898,86.8636525453898,112.4955500178,0.225806451612903,0.125,0.32258064516129,0.390625,0.575382374362709,0.449852507374631
2019,86,1247,60,1269,51,"H",0,18,53,10,28,14,19,11,32,12,12,3,10,17,16,71,4,23,15,17,24,27,9,8,8,0,18,"a_ten","a_ten",0,63.05,63.05,0.339622641509434,0.225352112676056,0.357142857142857,0.173913043478261,0.736842105263158,0.882352941176471,0.433962264150943,0.253521126760563,0.163576881134133,0.0925069380203515,0.289473684210526,0.571428571428571,0.428571428571429,0.710526315789474,0.264150943396226,0.211267605633803,95.1625693893735,80.8881839809675,80.8881839809675,95.1625693893735,0.358490566037736,0.23943661971831,0.528301886792453,0.323943661971831,0.483675937122128,0.322478659500474
2019,86,1350,84,1387,81,"A",0,30,52,7,16,17,18,5,21,18,15,7,7,11,31,72,7,22,12,17,21,17,16,12,12,4,17,"a_ten","a_ten",0,70.8125,70.8125,0.576923076923077,0.430555555555556,0.4375,0.318181818181818,0.944444444444444,0.705882352941177,0.644230769230769,0.479166666666667,0.200213561131874,0.131176213379974,0.227272727272727,0.5,0.5,0.772727272727273,0.326923076923077,0.166666666666667,118.623124448367,114.386584289497,114.386584289497,118.623124448367,0.346153846153846,0.236111111111111,0.307692307692308,0.305555555555556,0.69364161849711,0.505775835154543
2019,88,1172,75,1382,66,"A",0,23,49,14,30,15,19,7,26,14,11,4,0,11,25,57,6,22,10,14,8,23,12,6,8,4,16,"a_ten","a_ten",0,61.8375,61.8375,0.469387755102041,0.43859649122807,0.466666666666667,0.272727272727273,0.789473684210526,0.714285714285714,0.612244897959184,0.491228070175439,0.16091281451141,0.0867553499132447,0.233333333333333,0.764705882352941,0.235294117647059,0.766666666666667,0.306122448979592,0.175438596491228,121.285627653123,106.731352334748,106.731352334748,121.285627653123,0.387755102040816,0.245614035087719,0.612244897959184,0.385964912280702,0.646273158121499,0.518460329929301
2019,89,1173,68,1182,64,"H",0,26,55,5,16,11,18,14,24,12,12,7,4,10,25,66,8,28,6,8,19,19,10,9,6,6,16,"a_ten","a_ten",0,60.675,60.675,0.472727272727273,0.378787878787879,0.3125,0.285714285714286,0.611111111111111,0.75,0.518181818181818,0.439393939393939,0.160170848905499,0.114620478858889,0.424242424242424,0.558139534883721,0.441860465116279,0.575757575757576,0.2,0.0909090909090909,112.072517511331,105.480016481253,105.480016481253,112.072517511331,0.327272727272727,0.121212121212121,0.290909090909091,0.424242424242424,0.535011801730921,0.458452722063037
2019,89,1247,66,1350,58,"A",0,24,55,7,25,11,21,12,29,12,11,5,5,19,22,50,5,19,9,17,6,24,9,11,6,5,16,"a_ten","a_ten",0,63.525,63.525,0.436363636363636,0.44,0.28,0.263157894736842,0.523809523809524,0.529411764705882,0.5,0.49,0.146198830409357,0.160630841121495,0.333333333333333,0.828571428571429,0.171428571428571,0.666666666666667,0.2,0.18,103.896103896104,91.3026367571822,91.3026367571822,103.896103896104,0.381818181818182,0.34,0.454545454545455,0.38,0.507887649095806,0.499354283254412
2019,89,1348,65,1387,54,"H",0,22,52,4,18,17,22,10,24,13,7,7,8,14,23,54,2,8,6,16,12,23,7,12,2,3,18,"a_ten","a_ten",0,60.525,60.525,0.423076923076923,0.425925925925926,0.222222222222222,0.25,0.772727272727273,0.375,0.461538461538462,0.444444444444444,0.101921956901573,0.164293537787514,0.303030303030303,0.666666666666667,0.333333333333333,0.696969696969697,0.326923076923077,0.111111111111111,107.393638992152,89.2193308550186,89.2193308550186,107.393638992152,0.423076923076923,0.296296296296296,0.346153846153846,0.148148148148148,0.520416333066453,0.438311688311688
2019,89,1386,64,1269,62,"H",0,19,56,4,23,22,27,13,21,11,10,10,4,15,23,50,5,17,11,16,7,28,17,18,3,1,22,"a_ten","a_ten",0,67.2125,67.2125,0.339285714285714,0.46,0.173913043478261,0.294117647058824,0.814814814814815,0.6875,0.375,0.51,0.128402670775552,0.239872068230277,0.317073170731707,0.75,0.25,0.682926829268293,0.392857142857143,0.22,95.2203831132602,92.2447461409708,92.2447461409708,95.2203831132602,0.482142857142857,0.32,0.410714285714286,0.34,0.464947330185252,0.538194444444444
2019,89,1433,79,1206,63,"H",0,26,55,11,32,16,23,3,30,21,11,7,6,18,25,58,2,19,11,19,9,29,10,15,8,0,23,"a_ten","a_ten",0,73.475,73.475,0.472727272727273,0.431034482758621,0.34375,0.105263157894737,0.695652173913043,0.578947368421053,0.572727272727273,0.448275862068966,0.144508670520231,0.184365781710914,0.09375,0.769230769230769,0.230769230769231,0.90625,0.290909090909091,0.189655172413793,107.519564477714,85.7434501531133,85.7434501531133,107.519564477714,0.418181818181818,0.327586206896552,0.581818181818182,0.327586206896552,0.599165718619644,0.469973890339426
2019,92,1247,83,1386,69,"H",0,29,54,15,31,10,12,6,29,20,9,5,3,12,26,59,14,26,3,5,5,19,16,8,7,4,11,"a_ten","a_ten",0,63.5375,63.5375,0.537037037037037,0.440677966101695,0.483870967741935,0.538461538461538,0.833333333333333,0.6,0.675925925925926,0.559322033898305,0.131810193321617,0.115606936416185,0.24,0.852941176470588,0.147058823529412,0.76,0.185185185185185,0.0508474576271186,130.631516820775,108.597285067873,108.597285067873,130.631516820775,0.222222222222222,0.0847457627118644,0.574074074074074,0.440677966101695,0.695142378559464,0.562118126272912
2019,92,1387,73,1173,60,"H",0,24,57,5,20,20,32,19,22,11,9,7,5,17,23,54,3,16,11,15,11,22,9,12,3,1,20,"a_ten","a_ten",0,62.1625,62.1625,0.421052631578947,0.425925925925926,0.25,0.1875,0.625,0.733333333333333,0.464912280701754,0.453703703703704,0.112387612387612,0.165289256198347,0.463414634146341,0.666666666666667,0.333333333333333,0.536585365853659,0.350877192982456,0.203703703703704,117.43414437965,96.5212145586165,96.5212145586165,117.43414437965,0.56140350877193,0.277777777777778,0.350877192982456,0.296296296296296,0.505540166204986,0.49079754601227
2019,93,1172,68,1348,53,"H",0,21,43,9,22,17,24,4,34,14,10,3,6,17,23,68,3,24,4,12,16,23,8,4,5,0,20,"a_ten","a_ten",0,61.05,61.05,0.488372093023256,0.338235294117647,0.409090909090909,0.125,0.708333333333333,0.333333333333333,0.593023255813954,0.360294117647059,0.157331655129012,0.05175983436853,0.148148148148148,0.68,0.32,0.851851851851852,0.395348837209302,0.0588235294117647,111.384111384111,86.8140868140868,86.8140868140868,111.384111384111,0.558139534883721,0.176470588235294,0.511627906976744,0.352941176470588,0.625,0.359565807327001
2019,93,1200,85,1269,67,"A",0,34,56,11,20,6,10,8,16,23,6,8,2,15,20,41,8,20,19,22,6,16,12,15,3,2,12,"a_ten","a_ten",0,59.6,59.6,0.607142857142857,0.48780487804878,0.55,0.4,0.6,0.863636363636364,0.705357142857143,0.585365853658537,0.0903614457831325,0.228380024360536,0.333333333333333,0.727272727272727,0.272727272727273,0.666666666666667,0.107142857142857,0.463414634146341,142.61744966443,112.41610738255,112.41610738255,142.61744966443,0.178571428571429,0.536585365853659,0.357142857142857,0.48780487804878,0.699588477366255,0.6511175898931
2019,93,1350,81,1206,67,"H",0,30,53,10,21,11,17,5,19,18,12,14,2,12,28,56,4,15,7,10,10,22,11,20,5,4,17,"a_ten","a_ten",0,69.4125,69.4125,0.566037735849057,0.5,0.476190476190476,0.266666666666667,0.647058823529412,0.7,0.660377358490566,0.535714285714286,0.165562913907285,0.248756218905473,0.185185185185185,0.655172413793103,0.344827586206897,0.814814814814815,0.207547169811321,0.125,116.693679092383,96.5244012245633,96.5244012245633,116.693679092383,0.320754716981132,0.178571428571429,0.39622641509434,0.267857142857143,0.663119115841179,0.551440329218107
2019,93,1382,51,1182,49,"A",0,20,70,2,17,9,14,21,33,10,14,3,10,18,19,55,5,22,6,16,8,34,8,17,4,8,16,"a_ten","a_ten",0,70.625,70.625,0.285714285714286,0.345454545454545,0.117647058823529,0.227272727272727,0.642857142857143,0.375,0.3,0.390909090909091,0.15527950310559,0.215080971659919,0.381818181818182,0.804878048780488,0.195121951219512,0.618181818181818,0.128571428571429,0.109090909090909,72.212389380531,69.3805309734513,69.3805309734513,72.212389380531,0.2,0.290909090909091,0.242857142857143,0.4,0.332681017612524,0.391373801916933
2019,93,1433,60,1203,50,"A",0,23,54,3,20,11,18,13,25,12,14,6,2,20,15,44,3,14,17,22,7,22,10,17,6,1,18,"a_ten","a_ten",0,64,64,0.425925925925926,0.340909090909091,0.15,0.214285714285714,0.611111111111111,0.772727272727273,0.453703703703704,0.375,0.184404636459431,0.240520656479909,0.371428571428571,0.78125,0.21875,0.628571428571429,0.203703703703704,0.386363636363636,93.75,78.125,78.125,93.75,0.333333333333333,0.5,0.37037037037037,0.318181818181818,0.479616306954436,0.459136822773186
2019,95,1386,91,1387,61,"H",0,33,59,12,28,13,17,9,26,16,5,6,3,13,22,59,6,26,11,20,17,20,13,11,4,2,15,"a_ten","a_ten",0,62.7875,62.7875,0.559322033898305,0.372881355932203,0.428571428571429,0.230769230769231,0.764705882352941,0.55,0.661016949152542,0.423728813559322,0.0699496362618914,0.139593908629442,0.310344827586207,0.604651162790698,0.395348837209302,0.689655172413793,0.220338983050847,0.186440677966102,144.933306788772,97.1530957595063,97.1530957595063,144.933306788772,0.288135593220339,0.338983050847458,0.474576271186441,0.440677966101695,0.678345136041744,0.445255474452555
2019,96,1173,77,1348,48,"A",0,31,49,6,12,9,12,8,29,17,12,6,2,18,16,54,3,19,13,20,13,12,11,12,4,6,13,"a_ten","a_ten",0,60.6,60.6,0.63265306122449,0.296296296296296,0.5,0.157894736842105,0.75,0.65,0.693877551020408,0.324074074074074,0.181050090525045,0.160427807486631,0.4,0.69047619047619,0.30952380952381,0.6,0.183673469387755,0.240740740740741,127.062706270627,79.2079207920792,79.2079207920792,127.062706270627,0.244897959183673,0.37037037037037,0.244897959183673,0.351851851851852,0.703839122486289,0.377952755905512
2019,96,1182,74,1200,66,"A",0,23,54,11,27,17,24,8,36,16,15,8,4,17,24,68,10,34,8,12,10,27,13,11,9,2,19,"a_ten","a_ten",0,73.55,73.55,0.425925925925926,0.352941176470588,0.407407407407407,0.294117647058824,0.708333333333333,0.666666666666667,0.527777777777778,0.426470588235294,0.188536953242836,0.130517323208353,0.228571428571429,0.782608695652174,0.217391304347826,0.771428571428571,0.314814814814815,0.117647058823529,100.611828687967,89.7348742352141,89.7348742352141,100.611828687967,0.444444444444444,0.176470588235294,0.5,0.5,0.565749235474006,0.447761194029851
2019,96,1269,54,1172,51,"H",0,20,52,8,21,6,12,13,23,13,9,2,1,19,19,45,4,14,9,15,5,22,15,8,3,3,12,"a_ten","a_ten",0,54.4125,54.4125,0.384615384615385,0.422222222222222,0.380952380952381,0.285714285714286,0.5,0.6,0.461538461538462,0.466666666666667,0.135787567893784,0.134228187919463,0.371428571428571,0.821428571428571,0.178571428571429,0.628571428571429,0.115384615384615,0.2,99.2419021364576,93.7284631288766,93.7284631288766,99.2419021364576,0.230769230769231,0.333333333333333,0.403846153846154,0.311111111111111,0.467937608318891,0.489208633093525
2019,96,1350,89,1203,63,"H",0,33,53,13,23,10,14,5,27,17,11,8,2,10,24,50,6,15,9,11,0,18,12,11,4,1,15,"a_ten","a_ten",0,65.9375,65.9375,0.622641509433962,0.48,0.565217391304348,0.4,0.714285714285714,0.818181818181818,0.745283018867924,0.54,0.156784492588369,0.167071688942892,0.217391304347826,1,0,0.782608695652174,0.188679245283019,0.18,134.976303317536,95.5450236966825,95.5450236966825,134.976303317536,0.264150943396226,0.22,0.433962264150943,0.3,0.746018440905281,0.57039384336804
2019,96,1433,85,1382,55,"A",0,31,61,6,22,17,23,13,37,13,16,9,6,22,17,64,1,18,20,27,15,20,5,14,6,3,19,"a_ten","a_ten",0,75.375,75.375,0.508196721311475,0.265625,0.272727272727273,0.0555555555555556,0.739130434782609,0.740740740740741,0.557377049180328,0.2734375,0.183654729109275,0.155763239875389,0.393939393939394,0.711538461538462,0.288461538461538,0.606060606060606,0.278688524590164,0.3125,112.769485903814,72.9684908789386,72.9684908789386,112.769485903814,0.377049180327869,0.421875,0.360655737704918,0.28125,0.590893291623219,0.357956394402864
2019,97,1206,84,1247,76,"H",0,29,57,5,10,21,24,10,26,10,13,7,2,10,28,57,11,27,9,11,3,20,13,13,8,2,21,"a_ten","a_ten",0,71.8125,71.8125,0.508771929824561,0.491228070175439,0.5,0.407407407407407,0.875,0.818181818181818,0.552631578947368,0.587719298245614,0.16137040714995,0.173703901656868,0.333333333333333,0.896551724137931,0.103448275862069,0.666666666666667,0.368421052631579,0.157894736842105,116.971279373368,105.831157528285,105.831157528285,116.971279373368,0.421052631578947,0.192982456140351,0.175438596491228,0.473684210526316,0.614035087719298,0.610687022900763
2019,99,1172,79,1200,69,"A",0,28,55,6,18,17,22,11,32,16,11,4,1,19,23,60,11,33,12,19,9,19,12,7,6,3,21,"a_ten","a_ten",0,66.2375,66.2375,0.509090909090909,0.383333333333333,0.333333333333333,0.333333333333333,0.772727272727273,0.631578947368421,0.563636363636364,0.475,0.145348837209302,0.0928874734607219,0.366666666666667,0.780487804878049,0.219512195121951,0.633333333333333,0.309090909090909,0.2,119.267786374788,104.17059822608,104.17059822608,119.267786374788,0.4,0.316666666666667,0.327272727272727,0.55,0.603514132925898,0.499818906193408
2019,99,1382,76,1386,51,"A",0,29,57,8,19,10,12,6,35,18,8,5,2,15,16,55,10,28,9,18,5,24,8,7,4,3,12,"a_ten","a_ten",0,65.125,65.125,0.508771929824561,0.290909090909091,0.421052631578947,0.357142857142857,0.833333333333333,0.5,0.578947368421053,0.381818181818182,0.113830392714855,0.100114416475973,0.2,0.875,0.125,0.8,0.175438596491228,0.163636363636364,116.698656429942,78.3109404990403,78.3109404990403,116.698656429942,0.210526315789474,0.327272727272727,0.333333333333333,0.509090909090909,0.606060606060606,0.40125885129819
2019,100,1206,80,1269,75,"H",0,25,55,3,8,27,36,11,21,10,11,6,5,14,28,58,10,22,9,16,13,25,18,18,9,2,27,"a_ten","a_ten",0,71.35,71.35,0.454545454545455,0.482758620689655,0.375,0.454545454545455,0.75,0.5625,0.481818181818182,0.568965517241379,0.134408602150538,0.216763005780347,0.305555555555556,0.617647058823529,0.382352941176471,0.694444444444444,0.490909090909091,0.155172413793103,112.123335669236,105.115627189909,105.115627189909,112.123335669236,0.654545454545455,0.275862068965517,0.145454545454545,0.379310344827586,0.554785020804438,0.571646341463415
2019,100,1247,73,1182,72,"H",0,29,63,8,23,7,11,16,23,12,18,8,4,21,27,60,5,21,13,19,12,19,12,15,11,3,18,"a_ten","a_ten",0,71.125,71.125,0.46031746031746,0.45,0.347826086956522,0.238095238095238,0.636363636363636,0.684210526315789,0.523809523809524,0.491666666666667,0.209692451071761,0.179942418426104,0.457142857142857,0.657142857142857,0.342857142857143,0.542857142857143,0.111111111111111,0.216666666666667,102.636203866432,101.230228471002,101.230228471002,102.636203866432,0.174603174603175,0.316666666666667,0.365079365079365,0.35,0.534994503481129,0.521550162984426
2019,100,1387,73,1203,58,"A",0,23,49,9,22,18,22,6,27,14,12,6,2,17,21,51,8,17,8,14,5,21,13,14,2,1,16,"a_ten","a_ten",0,66.05,66.05,0.469387755102041,0.411764705882353,0.409090909090909,0.470588235294118,0.818181818181818,0.571428571428571,0.561224489795918,0.490196078431373,0.169779286926995,0.196739741427768,0.222222222222222,0.84375,0.15625,0.777777777777778,0.36734693877551,0.156862745098039,110.522331566995,87.8122634367903,87.8122634367903,110.522331566995,0.448979591836735,0.274509803921569,0.448979591836735,0.333333333333333,0.613961312026913,0.503035559410234
2019,100,1433,81,1350,60,"H",0,27,47,10,22,17,23,7,22,19,15,9,5,23,20,43,6,14,14,27,8,16,12,16,11,1,20,"a_ten","a_ten",0,64.875,64.875,0.574468085106383,0.465116279069767,0.454545454545455,0.428571428571429,0.739130434782609,0.518518518518518,0.680851063829787,0.534883720930233,0.207986688851913,0.225733634311512,0.304347826086957,0.733333333333333,0.266666666666667,0.695652173913043,0.361702127659574,0.325581395348837,124.85549132948,92.485549132948,92.485549132948,124.85549132948,0.48936170212766,0.627906976744186,0.468085106382979,0.325581395348837,0.699179974104445,0.537393640841917
2019,102,1172,80,1386,72,"H",0,26,55,15,35,13,15,6,32,18,12,5,3,17,23,62,12,35,14,19,10,25,15,8,4,2,17,"a_ten","a_ten",0,68.575,68.575,0.472727272727273,0.370967741935484,0.428571428571429,0.342857142857143,0.866666666666667,0.736842105263158,0.609090909090909,0.467741935483871,0.16304347826087,0.102092904543134,0.193548387096774,0.761904761904762,0.238095238095238,0.806451612903226,0.236363636363636,0.225806451612903,116.66059059424,104.994531534816,104.994531534816,116.66059059424,0.272727272727273,0.306451612903226,0.636363636363636,0.564516129032258,0.643863179074447,0.506863780359028
2019,103,1182,85,1203,69,"H",0,29,66,12,35,15,20,16,21,16,6,9,5,13,26,52,9,20,8,12,8,23,14,17,2,0,15,"a_ten","a_ten",0,66.1,66.1,0.439393939393939,0.5,0.342857142857143,0.45,0.75,0.666666666666667,0.53030303030303,0.586538461538462,0.0742574257425743,0.228863758750673,0.41025641025641,0.724137931034483,0.275862068965517,0.58974358974359,0.227272727272727,0.153846153846154,128.593040847201,104.387291981846,104.387291981846,128.593040847201,0.303030303030303,0.230769230769231,0.53030303030303,0.384615384615385,0.562913907284768,0.59792027729636
2019,103,1200,66,1348,63,"A",0,24,69,8,21,10,13,14,23,13,13,10,4,24,18,55,1,12,26,37,17,33,9,16,7,15,14,"a_ten","a_ten",0,72.875,72.875,0.347826086956522,0.327272727272727,0.380952380952381,0.0833333333333333,0.769230769230769,0.702702702702703,0.405797101449275,0.336363636363636,0.148198814409485,0.183318056828598,0.297872340425532,0.575,0.425,0.702127659574468,0.144927536231884,0.472727272727273,90.5660377358491,86.4493996569468,86.4493996569468,90.5660377358491,0.188405797101449,0.672727272727273,0.304347826086957,0.218181818181818,0.438975723312271,0.434033758181192
2019,103,1387,62,1247,49,"H",0,22,50,5,15,13,27,7,35,12,11,6,6,13,19,63,5,27,6,9,12,27,12,13,7,4,26,"a_ten","a_ten",0,67.55,67.55,0.44,0.301587301587302,0.333333333333333,0.185185185185185,0.481481481481481,0.666666666666667,0.49,0.341269841269841,0.150933040614709,0.162581290645323,0.205882352941176,0.74468085106383,0.25531914893617,0.794117647058823,0.26,0.0952380952380952,91.7838638045892,72.5388601036269,72.5388601036269,91.7838638045892,0.54,0.142857142857143,0.3,0.428571428571429,0.493434142459212,0.364176885916016
2019,103,1433,69,1173,68,"A",0,27,57,8,23,7,9,14,21,15,14,6,4,17,25,50,7,15,11,18,9,18,16,14,5,2,13,"a_ten","a_ten",0,62.4125,62.4125,0.473684210526316,0.5,0.347826086956522,0.466666666666667,0.777777777777778,0.611111111111111,0.543859649122807,0.57,0.186766275346852,0.194660734149054,0.4375,0.7,0.3,0.5625,0.12280701754386,0.22,110.554776687362,108.952533546966,108.952533546966,110.554776687362,0.157894736842105,0.36,0.403508771929825,0.3,0.563035495716034,0.58070025619129
2019,104,1382,79,1206,56,"H",0,31,55,11,19,6,10,5,26,18,8,7,7,13,20,52,8,25,8,14,9,22,8,13,3,1,15,"a_ten","a_ten",0,62.7,62.7,0.563636363636364,0.384615384615385,0.578947368421053,0.32,0.6,0.571428571428571,0.663636363636364,0.461538461538462,0.118694362017804,0.182686902754356,0.185185185185185,0.742857142857143,0.257142857142857,0.814814814814815,0.109090909090909,0.153846153846154,125.996810207337,89.3141945773525,89.3141945773525,125.996810207337,0.181818181818182,0.269230769230769,0.345454545454545,0.480769230769231,0.661087866108787,0.477408354646206
2019,106,1173,74,1172,73,"A",0,24,50,7,20,19,26,5,24,12,9,3,1,19,25,57,6,21,17,20,10,26,13,9,5,2,20,"a_ten","a_ten",0,65.925,65.925,0.48,0.43859649122807,0.35,0.285714285714286,0.730769230769231,0.85,0.55,0.491228070175439,0.127768313458262,0.120320855614973,0.161290322580645,0.705882352941177,0.294117647058824,0.838709677419355,0.38,0.298245614035088,112.24876753887,110.731892301858,110.731892301858,112.24876753887,0.52,0.350877192982456,0.4,0.368421052631579,0.593424218123496,0.548872180451128
2019,106,1433,76,1348,42,"H",0,31,62,11,27,3,4,9,24,23,7,10,1,19,13,43,2,11,14,18,9,22,8,20,3,2,15,"a_ten","a_ten",0,62.225,62.225,0.5,0.302325581395349,0.407407407407407,0.181818181818182,0.75,0.777777777777778,0.588709677419355,0.325581395348837,0.0989259468626343,0.282007896221094,0.290322580645161,0.727272727272727,0.272727272727273,0.709677419354839,0.0483870967741935,0.325581395348837,122.137404580153,67.4969867416633,67.4969867416633,122.137404580153,0.0645161290322581,0.418604651162791,0.435483870967742,0.255813953488372,0.594679186228482,0.40737148399612
